ID,ln_balance_limit,sex,education,marriage,age,default_next_month
27719,11.407564949312402,1,2,1,24,1
27720,9.903487552536127,1,1,1,24,0
27721,11.84939770159144,1,2,0,24,1
27722,11.918390573078392,1,1,1,24,1
27723,11.84939770159144,1,1,1,24,0
27724,10.819778284410283,1,2,1,24,0
27725,10.308952660644293,1,3,1,24,0
27726,11.608235644774552,1,2,1,22,0
27727,11.289781913656018,1,1,1,23,0
27728,10.308952660644293,1,2,0,23,1
27729,11.407564949312402,1,2,1,23,0
27730,11.289781913656018,1,2,1,25,0
27731,10.308952660644293,1,2,1,25,1
27732,9.903487552536127,1,1,1,24,0
27733,10.308952660644293,1,2,0,24,0
27734,11.289781913656018,1,1,1,24,0
27735,11.407564949312402,1,2,1,23,0
27736,10.819778284410283,1,2,1,25,0
27737,9.903487552536127,1,1,1,22,1
27738,9.210340371976184,1,2,1,22,0
27739,11.289781913656018,1,3,1,23,0
27740,11.002099841204238,1,2,1,25,1
27741,10.819778284410283,1,1,1,25,0
27742,10.308952660644293,1,3,1,22,0
27743,10.308952660644293,1,2,1,23,0
27744,9.210340371976184,1,1,1,24,0
27745,10.819778284410283,1,1,1,26,0
27746,12.577636201962656,1,1,1,24,0
27747,11.512925464970229,1,1,0,24,0
27748,10.596634733096073,1,3,0,26,1
27749,11.77528972943772,1,2,1,26,1
27750,11.512925464970229,1,2,0,26,0
27751,12.793859310432293,1,1,1,27,0
27752,11.608235644774552,1,1,1,23,0
27753,11.918390573078392,1,2,1,23,0
27754,11.512925464970229,1,1,1,23,0
27755,10.819778284410283,1,1,1,23,1
27756,10.819778284410283,1,2,1,22,0
27757,10.819778284410283,1,2,0,22,0
27758,11.002099841204238,1,2,1,23,1
27759,10.596634733096073,1,2,1,23,0
27760,10.819778284410283,1,3,0,25,1
27761,11.289781913656018,1,3,1,25,0
27762,10.819778284410283,1,2,0,24,0
27763,9.210340371976184,1,2,1,22,0
27764,10.819778284410283,1,2,1,24,0
27765,12.100712129872347,1,2,0,24,0
27766,11.289781913656018,1,2,1,25,0
27767,10.819778284410283,1,1,1,25,1
27768,10.819778284410283,1,2,0,25,0
27769,10.308952660644293,1,1,1,22,0
27770,10.819778284410283,1,5,1,23,0
27771,11.289781913656018,1,2,1,24,0
27772,11.918390573078392,1,2,1,26,0
27773,11.695247021764184,1,1,1,24,1
27774,11.289781913656018,1,2,0,24,1
27775,12.388394202324129,1,2,1,24,0
27776,10.308952660644293,1,2,1,24,0
27777,11.918390573078392,1,1,1,25,0
27778,10.819778284410283,1,1,1,25,0
27779,10.819778284410283,1,2,0,24,0
27780,12.345834587905333,1,1,1,24,0
27781,11.407564949312402,1,2,1,24,0
27782,12.345834587905333,1,1,1,25,0
27783,11.407564949312402,1,1,1,25,0
27784,12.345834587905333,1,2,0,25,0
27785,12.345834587905333,1,2,1,25,0
27786,12.948009990259552,1,2,1,25,0
27787,10.819778284410283,1,1,1,25,0
27788,11.156250521031495,1,2,1,24,0
27789,12.206072645530174,1,4,1,25,0
27790,10.308952660644293,1,1,1,25,0
27791,11.002099841204238,1,2,1,24,1
27792,12.345834587905333,1,1,1,25,0
27793,11.512925464970229,1,2,1,25,0
27794,12.948009990259552,1,3,1,25,0
27795,11.512925464970229,1,2,1,25,0
27796,11.982929094215963,1,3,1,26,0
27797,12.468436909997665,1,1,1,26,0
27798,12.542544882151386,1,2,0,26,0
27799,11.156250521031495,1,2,1,24,0
27800,10.819778284410283,1,1,1,26,1
27801,11.512925464970229,1,2,1,26,1
27802,11.512925464970229,1,1,0,28,0
27803,12.577636201962656,1,1,1,26,0
27804,12.100712129872347,1,1,1,26,0
27805,12.611537753638338,1,2,0,25,1
27806,11.289781913656018,1,2,1,25,0
27807,11.407564949312402,1,2,0,25,0
27808,13.122363377404328,1,2,1,29,1
27809,10.596634733096073,1,1,1,25,0
27810,12.043553716032399,1,3,1,26,0
27811,10.308952660644293,1,2,1,25,0
27812,11.695247021764184,1,2,1,23,0
27813,11.512925464970229,1,2,1,28,1
27814,10.819778284410283,1,2,1,28,0
27815,12.793859310432293,1,2,0,26,0
27816,12.301382825334498,1,1,1,26,0
27817,11.608235644774552,1,2,1,25,0
27818,11.608235644774552,1,1,1,26,0
27819,12.644327576461329,1,2,1,26,0
27820,10.819778284410283,1,2,1,27,0
27821,10.819778284410283,1,1,1,26,0
27822,12.206072645530174,1,1,1,26,0
27823,11.695247021764184,1,2,0,27,0
27824,11.289781913656018,1,2,0,27,1
27825,12.676076274775909,1,2,1,27,0
27826,12.254862809699606,1,1,1,27,0
27827,11.407564949312402,1,2,1,26,1
27828,12.043553716032399,1,1,1,26,0
27829,12.644327576461329,1,2,1,25,0
27830,12.793859310432293,1,2,1,26,0
27831,12.206072645530174,1,1,1,26,0
27832,13.122363377404328,1,3,1,26,0
27833,12.611537753638338,1,2,1,26,0
27834,11.77528972943772,1,2,1,26,1
27835,12.468436909997665,1,1,1,26,0
27836,11.512925464970229,1,3,1,27,0
27837,11.156250521031495,1,2,1,26,0
27838,11.512925464970229,1,2,0,26,1
27839,11.289781913656018,1,1,1,26,0
27840,11.512925464970229,1,1,1,25,1
27841,11.156250521031495,1,1,1,24,0
27842,12.043553716032399,1,1,1,27,0
27843,10.308952660644293,1,1,1,26,0
27844,9.903487552536127,1,3,1,26,0
27845,12.100712129872347,1,1,1,26,0
27846,10.308952660644293,1,2,0,27,1
27847,11.289781913656018,1,1,1,27,0
27848,11.002099841204238,1,2,1,27,0
27849,11.918390573078392,1,1,1,26,0
27850,10.819778284410283,1,3,1,23,0
27851,12.793859310432293,1,1,0,27,0
27852,11.156250521031495,1,3,0,26,0
27853,10.819778284410283,1,1,1,27,1
27854,11.407564949312402,1,1,1,28,1
27855,11.002099841204238,1,3,1,27,0
27856,12.793859310432293,1,1,1,27,0
27857,11.156250521031495,1,2,1,22,0
27858,9.903487552536127,1,2,1,23,1
27859,11.608235644774552,1,2,0,25,1
27860,10.308952660644293,1,2,1,25,0
27861,11.407564949312402,1,3,1,25,0
27862,12.254862809699606,1,2,0,25,0
27863,12.506177237980511,1,1,1,27,0
27864,11.002099841204238,1,1,1,27,0
27865,12.542544882151386,1,2,1,24,0
27866,10.819778284410283,1,3,1,25,0
27867,11.156250521031495,1,1,0,25,0
27868,11.84939770159144,1,2,1,26,0
27869,10.308952660644293,1,3,1,26,1
27870,11.156250521031495,1,1,1,26,0
27871,11.84939770159144,1,1,1,27,0
27872,12.611537753638338,1,4,1,30,0
27873,11.289781913656018,1,2,1,26,0
27874,12.736700896592344,1,2,1,27,0
27875,12.644327576461329,1,1,1,27,0
27876,11.608235644774552,1,2,1,27,1
27877,11.77528972943772,1,1,1,27,0
27878,12.542544882151386,1,2,1,29,0
27879,11.512925464970229,1,1,1,29,0
27880,11.918390573078392,1,1,1,29,0
27881,11.77528972943772,1,3,0,26,0
27882,12.429216196844383,1,1,0,27,0
27883,12.206072645530174,1,1,1,28,0
27884,11.608235644774552,1,2,1,28,0
27885,11.982929094215963,1,2,0,27,0
27886,11.289781913656018,1,3,0,27,1
27887,12.301382825334498,1,1,1,27,0
27888,9.903487552536127,1,2,1,27,0
27889,11.982929094215963,1,2,1,26,0
27890,12.043553716032399,1,1,1,26,0
27891,12.793859310432293,1,2,1,26,0
27892,10.819778284410283,1,2,0,26,0
27893,11.512925464970229,1,1,1,27,0
27894,11.918390573078392,1,1,1,29,0
27895,11.918390573078392,1,2,0,29,0
27896,11.512925464970229,1,1,1,29,0
27897,12.206072645530174,1,1,1,29,0
27898,12.611537753638338,1,3,1,27,0
27899,11.77528972943772,1,3,1,28,0
27900,11.918390573078392,1,2,0,28,0
27901,11.608235644774552,1,1,1,28,0
27902,12.736700896592344,1,3,0,28,0
27903,11.002099841204238,1,1,1,25,0
27904,11.407564949312402,1,3,1,23,0
27905,12.345834587905333,1,2,0,29,0
27906,12.206072645530174,1,1,1,29,0
27907,12.644327576461329,1,1,1,28,0
27908,11.918390573078392,1,2,0,29,0
27909,12.873902018105829,1,2,0,29,0
27910,12.254862809699606,1,1,1,29,1
27911,12.577636201962656,1,1,1,27,0
27912,12.100712129872347,1,2,0,26,0
27913,11.84939770159144,1,1,1,26,1
27914,9.210340371976184,1,2,0,26,0
27915,11.289781913656018,1,1,1,27,0
27916,10.819778284410283,1,1,1,27,1
27917,11.608235644774552,1,1,1,28,0
27918,12.100712129872347,1,1,1,29,1
27919,12.345834587905333,1,3,0,27,0
27920,11.289781913656018,1,1,1,27,0
27921,10.819778284410283,1,1,0,27,0
27922,12.301382825334498,1,1,1,28,0
27923,10.308952660644293,1,1,1,28,1
27924,12.206072645530174,1,1,1,26,0
27925,11.77528972943772,1,2,0,26,0
27926,12.793859310432293,1,1,1,26,0
27927,11.84939770159144,1,1,1,27,0
27928,11.77528972943772,1,1,1,27,0
27929,11.918390573078392,1,1,1,28,0
27930,9.903487552536127,1,2,0,28,1
27931,11.77528972943772,1,2,1,28,0
27932,12.154779351142624,1,1,1,29,0
27933,11.84939770159144,1,1,1,25,1
27934,12.100712129872347,1,2,1,25,0
27935,12.100712129872347,1,1,1,28,0
27936,10.819778284410283,1,2,1,28,0
27937,11.289781913656018,1,2,0,27,0
27938,11.695247021764184,1,2,1,27,1
27939,12.948009990259552,1,2,1,28,0
27940,11.407564949312402,1,2,0,27,0
27941,11.156250521031495,1,1,1,27,0
27942,12.206072645530174,1,2,1,27,0
27943,12.388394202324129,1,1,1,28,0
27944,12.793859310432293,1,1,1,28,0
27945,12.100712129872347,1,1,1,28,0
27946,11.982929094215963,1,1,1,27,0
27947,9.903487552536127,1,2,1,29,0
27948,10.308952660644293,1,3,1,28,0
27949,12.345834587905333,1,1,1,28,0
27950,12.388394202324129,1,1,1,29,0
27951,12.206072645530174,1,1,1,27,1
27952,12.542544882151386,1,2,1,28,0
27953,12.736700896592344,1,2,0,29,0
27954,10.819778284410283,1,1,1,25,0
27955,12.206072645530174,1,3,0,26,1
27956,11.84939770159144,1,2,0,27,0
27957,11.982929094215963,1,1,1,29,0
27958,10.819778284410283,1,1,1,26,0
27959,9.903487552536127,1,1,1,28,1
27960,12.043553716032399,1,2,0,29,0
27961,11.84939770159144,1,2,1,27,0
27962,11.918390573078392,1,1,0,29,0
27963,11.156250521031495,1,2,1,25,0
27964,10.819778284410283,1,3,1,28,1
27965,11.289781913656018,1,2,0,28,0
27966,12.793859310432293,1,2,0,29,0
27967,12.793859310432293,1,1,1,27,0
27968,11.77528972943772,1,1,1,27,0
27969,11.695247021764184,1,1,1,28,0
27970,11.608235644774552,1,2,1,28,0
27971,12.345834587905333,1,2,1,28,0
27972,11.608235644774552,1,2,1,29,1
27973,12.206072645530174,1,1,1,28,0
27974,11.002099841204238,1,1,0,28,0
27975,12.644327576461329,1,3,1,28,0
27976,11.982929094215963,1,3,1,27,0
27977,12.100712129872347,1,1,0,27,0
27978,12.043553716032399,1,1,0,30,0
27979,12.388394202324129,1,1,1,29,0
27980,11.982929094215963,1,1,1,28,0
27981,12.206072645530174,1,1,1,28,0
27982,11.002099841204238,1,3,1,28,0
27983,11.512925464970229,1,2,0,28,0
27984,11.002099841204238,1,1,1,28,1
27985,10.819778284410283,1,1,1,31,0
27986,11.695247021764184,1,2,1,29,0
27987,12.429216196844383,1,1,1,30,0
27988,12.100712129872347,1,1,0,30,1
27989,12.254862809699606,1,2,0,30,0
27990,12.793859310432293,1,2,0,30,0
27991,12.254862809699606,1,1,1,26,0
27992,11.608235644774552,1,2,0,29,0
27993,12.506177237980511,1,2,1,29,0
27994,10.819778284410283,1,1,1,29,0
27995,12.301382825334498,1,2,0,29,0
27996,11.289781913656018,1,2,1,30,0
27997,12.100712129872347,1,1,1,31,0
27998,12.89921982609012,1,1,0,31,0
27999,12.345834587905333,1,2,0,30,0
28000,11.407564949312402,1,5,1,31,0
28001,10.308952660644293,1,2,0,29,1
28002,11.918390573078392,1,1,1,29,0
28003,12.345834587905333,1,1,1,29,0
28004,13.142166004700508,1,1,1,30,0
28005,9.903487552536127,1,2,1,30,1
28006,11.918390573078392,1,1,1,27,0
28007,11.608235644774552,1,2,1,24,0
28008,12.429216196844383,1,2,0,25,0
28009,12.388394202324129,1,1,0,29,0
28010,11.918390573078392,1,1,1,28,0
28011,12.948009990259552,1,2,1,29,0
28012,12.043553716032399,1,5,1,30,0
28013,12.301382825334498,1,1,1,28,0
28014,11.982929094215963,1,2,1,28,0
28015,11.918390573078392,1,2,0,28,0
28016,11.918390573078392,1,2,1,29,1
28017,11.84939770159144,1,2,0,27,1
28018,12.388394202324129,1,2,1,27,0
28019,9.903487552536127,1,2,1,28,1
28020,10.308952660644293,1,2,1,29,1
28021,11.289781913656018,1,2,0,29,0
28022,12.89921982609012,1,1,1,29,0
28023,11.918390573078392,1,2,1,27,0
28024,12.100712129872347,1,2,0,32,0
28025,12.793859310432293,1,3,0,32,0
28026,11.982929094215963,1,1,0,30,1
28027,11.289781913656018,1,2,1,30,0
28028,12.388394202324129,1,2,0,32,0
28029,10.819778284410283,1,2,0,33,1
28030,10.819778284410283,1,2,0,34,0
28031,10.819778284410283,1,3,0,29,1
28032,12.206072645530174,1,2,0,30,0
28033,10.819778284410283,1,1,1,29,0
28034,11.84939770159144,1,1,1,30,0
28035,12.644327576461329,1,1,1,29,0
28036,12.971540487669746,1,3,1,30,0
28037,11.512925464970229,1,1,1,30,0
28038,13.122363377404328,1,1,1,29,0
28039,12.206072645530174,1,2,1,29,1
28040,11.84939770159144,1,1,1,29,0
28041,12.206072645530174,1,2,0,30,0
28042,12.206072645530174,1,1,1,28,0
28043,11.512925464970229,1,1,1,28,0
28044,12.100712129872347,1,4,0,28,0
28045,12.154779351142624,1,1,1,28,0
28046,10.819778284410283,1,1,1,28,0
28047,12.994530005894443,1,1,0,31,0
28048,10.308952660644293,1,2,0,30,0
28049,12.100712129872347,1,2,1,29,0
28050,11.918390573078392,1,1,1,29,1
28051,12.873902018105829,1,1,1,29,0
28052,10.308952660644293,1,2,0,31,0
28053,9.210340371976184,1,2,1,32,1
28054,12.506177237980511,1,2,1,32,0
28055,9.903487552536127,1,2,0,32,1
28056,10.819778284410283,1,2,0,34,0
28057,11.002099841204238,1,1,1,33,0
28058,10.819778284410283,1,3,0,34,1
28059,9.903487552536127,1,3,1,40,0
28060,11.289781913656018,1,3,0,35,1
28061,10.819778284410283,1,2,0,47,0
28062,11.84939770159144,1,1,0,40,1
28063,12.89921982609012,1,1,1,36,0
28064,10.819778284410283,1,3,0,44,0
28065,11.289781913656018,1,2,0,36,0
28066,12.84792653170257,1,2,0,30,1
28067,12.345834587905333,1,3,0,33,0
28068,12.254862809699606,1,1,1,31,0
28069,11.512925464970229,1,2,1,40,0
28070,12.254862809699606,1,2,0,44,0
28071,11.84939770159144,1,1,0,35,0
28072,11.918390573078392,1,2,0,47,0
28073,10.596634733096073,1,5,0,48,0
28074,11.695247021764184,1,3,1,26,1
28075,10.819778284410283,1,2,1,26,0
28076,12.793859310432293,1,1,1,26,0
28077,11.289781913656018,1,3,0,42,1
28078,12.345834587905333,1,1,1,46,0
28079,10.819778284410283,1,2,0,38,1
28080,11.918390573078392,1,2,0,48,0
28081,9.903487552536127,1,3,0,35,0
28082,9.210340371976184,1,3,0,44,1
28083,11.84939770159144,1,1,0,41,0
28084,11.918390573078392,1,2,0,41,0
28085,12.577636201962656,1,2,1,36,0
28086,12.043553716032399,1,2,0,36,0
28087,12.948009990259552,1,3,0,39,0
28088,11.695247021764184,1,2,1,33,0
28089,11.918390573078392,1,2,0,40,0
28090,11.289781913656018,1,1,0,45,0
28091,11.512925464970229,1,2,0,48,0
28092,10.596634733096073,1,3,1,41,1
28093,11.77528972943772,1,3,1,46,0
28094,11.512925464970229,1,2,1,41,0
28095,12.611537753638338,1,3,0,46,0
28096,11.918390573078392,1,2,1,41,0
28097,10.819778284410283,1,2,0,39,1
28098,12.765688433465597,1,1,0,37,0
28099,12.043553716032399,1,2,1,45,0
28100,12.301382825334498,1,2,1,31,1
28101,12.254862809699606,1,1,1,29,0
28102,12.206072645530174,1,1,1,30,0
28103,12.100712129872347,1,1,1,30,1
28104,10.819778284410283,1,1,0,31,1
28105,10.819778284410283,1,2,1,35,0
28106,12.100712129872347,1,1,0,39,0
28107,13.122363377404328,1,1,1,44,0
28108,11.982929094215963,1,2,1,45,0
28109,11.695247021764184,1,1,1,37,1
28110,11.002099841204238,1,2,0,39,1
28111,12.301382825334498,1,4,0,35,0
28112,12.254862809699606,1,2,0,36,0
28113,13.081541382884074,1,2,1,38,0
28114,11.84939770159144,1,3,1,43,0
28115,11.918390573078392,1,2,0,38,0
28116,11.608235644774552,1,3,1,43,1
28117,12.765688433465597,1,1,0,41,0
28118,11.918390573078392,1,2,1,43,0
28119,12.948009990259552,1,1,0,39,1
28120,11.289781913656018,1,1,0,41,0
28121,12.100712129872347,1,1,0,44,0
28122,12.577636201962656,1,2,0,39,0
28123,12.611537753638338,1,1,0,37,0
28124,11.289781913656018,1,2,0,41,1
28125,12.345834587905333,1,2,0,39,0
28126,9.903487552536127,1,2,0,43,0
28127,9.903487552536127,1,2,1,39,1
28128,12.206072645530174,1,1,0,40,0
28129,13.122363377404328,1,1,1,35,0
28130,9.210340371976184,1,3,0,49,0
28131,11.512925464970229,1,3,0,42,0
28132,12.429216196844383,1,2,0,28,0
28133,13.199324418540456,1,3,1,38,0
28134,10.819778284410283,1,2,0,39,0
28135,13.217673557208654,1,1,1,44,0
28136,12.206072645530174,1,3,0,42,0
28137,10.819778284410283,1,3,0,44,0
28138,12.345834587905333,1,3,0,36,0
28139,12.706847933442663,1,3,0,45,0
28140,13.16158409055761,1,1,0,37,0
28141,12.100712129872347,1,1,1,44,0
28142,12.206072645530174,1,3,0,36,0
28143,12.971540487669746,1,5,1,44,0
28144,12.301382825334498,1,1,0,46,0
28145,12.254862809699606,1,2,1,41,0
28146,12.793859310432293,1,2,0,47,0
28147,12.206072645530174,1,2,0,48,0
28148,11.918390573078392,1,1,0,36,0
28149,12.043553716032399,1,3,1,47,0
28150,10.819778284410283,1,3,0,49,0
28151,9.903487552536127,1,3,1,48,1
28152,12.611537753638338,1,1,1,32,0
28153,12.206072645530174,1,1,0,40,0
28154,12.254862809699606,1,1,0,34,0
28155,11.512925464970229,1,1,1,42,0
28156,12.254862809699606,1,2,0,43,0
28157,11.289781913656018,1,2,0,32,0
28158,11.77528972943772,1,3,0,31,1
28159,12.676076274775909,1,2,1,35,0
28160,12.765688433465597,1,5,0,45,0
28161,12.468436909997665,1,1,1,29,0
28162,12.345834587905333,1,3,1,46,0
28163,12.254862809699606,1,1,0,44,0
28164,11.982929094215963,1,3,0,41,0
28165,12.254862809699606,1,1,0,30,0
28166,11.695247021764184,1,1,1,32,0
28167,10.308952660644293,1,1,0,32,1
28168,11.156250521031495,1,2,0,31,0
28169,12.506177237980511,1,2,0,31,0
28170,12.765688433465597,1,1,1,30,0
28171,10.819778284410283,1,2,1,45,1
28172,11.608235644774552,1,2,0,48,0
28173,11.918390573078392,1,2,0,44,0
28174,12.542544882151386,1,1,1,29,1
28175,12.611537753638338,1,2,0,30,0
28176,9.903487552536127,1,2,0,32,1
28177,10.819778284410283,1,2,0,31,0
28178,12.206072645530174,1,1,1,31,0
28179,10.819778284410283,1,3,0,31,0
28180,11.918390573078392,1,1,0,46,0
28181,12.206072645530174,1,2,1,32,0
28182,11.512925464970229,1,2,0,32,0
28183,12.793859310432293,1,1,1,33,1
28184,10.819778284410283,1,2,0,33,0
28185,12.301382825334498,1,2,0,33,0
28186,11.289781913656018,1,1,1,33,1
28187,11.918390573078392,1,1,0,33,0
28188,12.254862809699606,1,1,0,34,1
28189,11.156250521031495,1,2,1,34,0
28190,10.819778284410283,1,2,0,48,0
28191,11.289781913656018,1,3,0,43,0
28192,11.608235644774552,1,2,1,34,0
28193,12.043553716032399,1,1,1,34,0
28194,11.982929094215963,1,3,0,46,0
28195,11.77528972943772,1,3,0,49,0
28196,12.206072645530174,1,3,0,48,0
28197,12.793859310432293,1,2,0,40,0
28198,11.982929094215963,1,2,0,42,0
28199,12.644327576461329,1,2,0,42,0
28200,13.122363377404328,1,1,0,40,0
28201,12.971540487669746,1,1,1,36,1
28202,12.611537753638338,1,3,1,48,1
28203,10.819778284410283,1,1,1,46,0
28204,12.611537753638338,1,2,0,38,0
28205,12.611537753638338,1,2,1,39,1
28206,9.903487552536127,1,3,0,39,1
28207,12.89921982609012,1,1,1,39,1
28208,12.644327576461329,1,2,0,48,0
28209,12.821258284620408,1,2,1,38,0
28210,12.345834587905333,1,2,0,36,0
28211,12.611537753638338,1,2,0,40,0
28212,12.429216196844383,1,1,0,40,0
28213,12.676076274775909,1,1,0,41,0
28214,12.644327576461329,1,3,0,45,0
28215,13.122363377404328,1,1,0,39,0
28216,11.289781913656018,1,3,0,37,0
28217,12.206072645530174,1,3,1,45,0
28218,11.982929094215963,1,3,0,38,0
28219,9.903487552536127,1,2,1,47,0
28220,9.903487552536127,1,2,1,33,0
28221,10.308952660644293,1,2,0,33,1
28222,13.122363377404328,1,1,1,30,0
28223,12.100712129872347,1,1,1,30,0
28224,12.100712129872347,1,3,1,31,0
28225,13.017002861746503,1,1,0,33,0
28226,12.100712129872347,1,2,0,33,0
28227,12.577636201962656,1,3,0,46,0
28228,12.206072645530174,1,2,0,37,0
28229,12.206072645530174,1,1,0,34,0
28230,12.89921982609012,1,2,1,35,1
28231,12.254862809699606,1,2,1,32,0
28232,10.308952660644293,1,3,1,42,1
28233,12.736700896592344,1,2,1,39,0
28234,10.819778284410283,1,2,0,41,0
28235,12.301382825334498,1,3,0,43,0
28236,11.512925464970229,1,1,0,37,1
28237,12.89921982609012,1,3,0,40,0
28238,12.793859310432293,1,2,1,43,0
28239,10.308952660644293,1,3,1,47,0
28240,9.210340371976184,1,3,0,34,1
28241,12.706847933442663,1,1,0,37,0
28242,11.608235644774552,1,2,0,46,0
28243,10.308952660644293,1,2,0,44,1
28244,11.608235644774552,1,2,0,37,0
28245,11.918390573078392,1,2,1,42,0
28246,11.289781913656018,1,2,1,32,1
28247,11.982929094215963,1,1,0,41,0
28248,10.308952660644293,1,2,0,32,0
28249,12.206072645530174,1,1,1,33,0
28250,11.918390573078392,1,1,0,33,0
28251,11.84939770159144,1,2,0,34,0
28252,11.695247021764184,1,1,0,37,0
28253,11.512925464970229,1,3,0,48,0
28254,10.819778284410283,1,2,0,38,0
28255,11.289781913656018,1,3,0,42,0
28256,11.84939770159144,1,3,1,41,0
28257,12.506177237980511,1,1,0,45,0
28258,12.254862809699606,1,3,0,36,0
28259,12.345834587905333,1,2,0,48,0
28260,10.308952660644293,1,2,0,43,0
28261,12.468436909997665,1,3,0,44,1
28262,9.903487552536127,1,2,0,42,1
28263,11.982929094215963,1,2,0,34,0
28264,10.819778284410283,1,2,0,43,0
28265,10.819778284410283,1,3,0,41,0
28266,11.982929094215963,1,1,0,38,1
28267,11.84939770159144,1,3,0,44,0
28268,12.345834587905333,1,2,0,43,0
28269,11.695247021764184,1,2,0,34,0
28270,9.903487552536127,1,2,0,49,1
28271,11.407564949312402,1,2,0,44,1
28272,11.77528972943772,1,3,0,38,0
28273,9.903487552536127,1,3,1,31,0
28274,12.345834587905333,1,1,1,31,0
28275,12.971540487669746,1,2,0,42,0
28276,11.608235644774552,1,2,0,40,0
28277,12.254862809699606,1,5,0,40,1
28278,12.468436909997665,1,3,1,49,0
28279,12.542544882151386,1,3,0,45,0
28280,12.345834587905333,1,2,1,36,0
28281,10.819778284410283,1,3,1,46,0
28282,12.676076274775909,1,2,1,36,0
28283,11.608235644774552,1,2,0,41,1
28284,12.100712129872347,1,2,0,42,0
28285,12.100712129872347,1,3,1,41,0
28286,9.210340371976184,1,2,1,32,1
28287,10.308952660644293,1,2,0,32,1
28288,11.156250521031495,1,2,1,32,1
28289,9.903487552536127,1,2,1,44,0
28290,10.819778284410283,1,2,1,36,1
28291,12.100712129872347,1,2,0,38,0
28292,12.301382825334498,1,3,1,46,0
28293,12.100712129872347,1,1,1,29,0
28294,12.043553716032399,1,1,1,29,0
28295,11.512925464970229,1,2,1,30,0
28296,12.542544882151386,1,2,1,30,0
28297,12.577636201962656,1,1,1,31,0
28298,10.308952660644293,1,2,0,31,1
28299,10.308952660644293,1,2,1,31,0
28300,11.289781913656018,1,2,0,46,0
28301,10.819778284410283,1,2,0,42,0
28302,11.002099841204238,1,3,0,34,0
28303,12.468436909997665,1,2,0,34,0
28304,11.002099841204238,1,2,0,41,0
28305,11.289781913656018,1,2,0,29,0
28306,12.793859310432293,1,3,0,40,0
28307,12.100712129872347,1,2,0,30,0
28308,11.289781913656018,1,2,1,31,1
28309,11.156250521031495,1,2,0,44,0
28310,12.793859310432293,1,1,0,36,0
28311,12.611537753638338,1,3,1,36,0
28312,11.512925464970229,1,3,0,38,0
28313,11.512925464970229,1,1,1,29,0
28314,11.695247021764184,1,3,0,34,0
28315,12.206072645530174,1,2,0,48,1
28316,12.100712129872347,1,1,0,37,0
28317,11.002099841204238,1,2,1,27,0
28318,9.210340371976184,1,2,0,29,0
28319,12.345834587905333,1,4,0,35,0
28320,10.819778284410283,1,2,1,27,0
28321,12.765688433465597,1,2,1,28,0
28322,12.206072645530174,1,3,0,28,1
28323,11.918390573078392,1,3,1,28,0
28324,12.100712129872347,1,2,0,29,1
28325,10.308952660644293,1,1,1,30,0
28326,11.156250521031495,1,2,1,30,1
28327,13.038981768465277,1,2,1,32,0
28328,11.608235644774552,1,2,0,42,0
28329,12.388394202324129,1,1,1,31,0
28330,12.254862809699606,1,2,0,31,0
28331,12.611537753638338,1,3,1,32,0
28332,12.043553716032399,1,1,1,34,0
28333,12.948009990259552,1,2,0,34,0
28334,12.345834587905333,1,4,1,34,0
28335,12.468436909997665,1,1,1,33,0
28336,10.819778284410283,1,3,0,41,0
28337,11.289781913656018,1,2,1,43,0
28338,12.206072645530174,1,1,0,45,0
28339,11.289781913656018,1,3,0,40,0
28340,12.577636201962656,1,2,0,36,0
28341,9.903487552536127,1,3,0,40,1
28342,10.819778284410283,1,2,0,42,0
28343,13.017002861746503,1,2,0,36,0
28344,12.429216196844383,1,2,0,38,0
28345,10.819778284410283,1,3,0,40,0
28346,12.542544882151386,1,2,0,40,0
28347,9.903487552536127,1,3,0,41,0
28348,12.644327576461329,1,3,0,37,0
28349,12.429216196844383,1,1,1,36,0
28350,12.100712129872347,1,2,0,36,1
28351,13.122363377404328,1,3,1,35,0
28352,10.308952660644293,1,3,0,44,0
28353,12.429216196844383,1,2,1,36,0
28354,12.043553716032399,1,1,1,39,0
28355,11.512925464970229,1,2,0,39,0
28356,12.971540487669746,1,2,0,42,0
28357,12.043553716032399,1,2,1,43,0
28358,12.254862809699606,1,2,1,32,0
28359,12.542544882151386,1,2,1,32,0
28360,11.982929094215963,1,3,1,47,0
28361,12.254862809699606,1,1,0,40,0
28362,12.206072645530174,1,1,0,40,0
28363,12.89921982609012,1,1,1,30,0
28364,11.289781913656018,1,3,1,35,0
28365,11.289781913656018,1,2,0,35,1
28366,10.308952660644293,1,2,0,38,0
28367,9.903487552536127,1,3,0,39,1
28368,12.611537753638338,1,1,0,37,0
28369,13.038981768465277,1,2,0,39,0
28370,11.289781913656018,1,2,1,42,0
28371,11.289781913656018,1,3,0,36,0
28372,11.512925464970229,1,3,0,40,0
28373,11.512925464970229,1,1,0,41,1
28374,10.819778284410283,1,2,0,36,0
28375,11.289781913656018,1,2,0,36,1
28376,11.77528972943772,1,2,1,37,0
28377,10.819778284410283,1,2,0,36,0
28378,12.254862809699606,1,2,0,44,0
28379,12.468436909997665,1,5,1,39,0
28380,10.819778284410283,1,2,0,32,0
28381,13.038981768465277,1,2,1,33,0
28382,11.918390573078392,1,3,0,34,0
28383,11.289781913656018,1,3,0,31,0
